id,timestamp,user_id,action,resource,purpose,policy_mode,status,details
319,2026-05-11T18:14:07.522943,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 5.17ms
320,2026-05-11T18:14:07.530853,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
321,2026-05-11T18:14:07.535518,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 6.09ms
322,2026-05-11T18:14:07.542666,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
323,2026-05-11T18:14:07.547835,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 5.34ms
324,2026-05-11T18:14:07.555358,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
325,2026-05-11T18:14:07.559456,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 4.90ms
326,2026-05-11T18:14:07.567280,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
327,2026-05-11T18:14:07.571250,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 5.07ms
328,2026-05-11T18:14:07.578013,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
329,2026-05-11T18:14:07.583259,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 6.01ms
330,2026-05-11T18:14:07.589846,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
331,2026-05-11T18:14:07.594336,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 5.13ms
332,2026-05-11T18:14:07.602680,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
333,2026-05-11T18:14:07.607145,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 5.46ms
334,2026-05-11T18:14:07.615218,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
335,2026-05-11T18:14:07.619498,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 5.86ms
336,2026-05-11T18:14:07.626414,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
337,2026-05-11T18:14:07.631503,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 5.31ms
338,2026-05-11T18:14:07.638739,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
339,2026-05-11T18:14:07.643044,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 4.95ms
340,2026-05-11T18:14:07.651132,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
341,2026-05-11T18:14:07.655578,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 5.28ms
342,2026-05-11T18:14:07.662200,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
343,2026-05-11T18:14:07.667646,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 6.00ms
344,2026-05-11T18:14:07.674596,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
345,2026-05-11T18:14:07.679661,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 5.32ms
346,2026-05-11T18:14:07.687321,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
347,2026-05-11T18:14:07.691678,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 5.09ms
348,2026-05-11T18:14:07.699566,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
349,2026-05-11T18:14:07.704045,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 5.72ms
350,2026-05-11T18:14:07.711342,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
351,2026-05-11T18:14:07.716618,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 5.89ms
352,2026-05-11T18:14:07.723277,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
353,2026-05-11T18:14:07.727448,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 4.80ms
354,2026-05-11T18:14:07.735402,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
355,2026-05-11T18:14:07.740084,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 5.30ms
356,2026-05-11T18:14:07.747658,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
357,2026-05-11T18:14:07.752126,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 6.14ms
358,2026-05-11T18:14:07.758873,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
359,2026-05-11T18:14:07.763728,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 4.90ms
360,2026-05-11T18:14:07.771497,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
361,2026-05-11T18:14:07.777221,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 6.17ms
362,2026-05-11T18:14:07.790209,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
363,2026-05-11T18:14:07.796111,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 8.02ms
364,2026-05-11T18:14:07.805792,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
365,2026-05-11T18:14:07.811023,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 6.46ms
366,2026-05-11T18:14:07.820346,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
367,2026-05-11T18:14:07.825536,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 6.17ms
368,2026-05-11T18:14:07.834841,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
369,2026-05-11T18:14:07.840181,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 6.27ms
370,2026-05-11T18:14:07.848954,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
371,2026-05-11T18:14:07.853054,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 5.52ms
372,2026-05-11T18:14:07.860584,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
373,2026-05-11T18:14:07.865939,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 5.76ms
374,2026-05-11T18:14:07.875853,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
375,2026-05-11T18:14:07.881317,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 6.28ms
376,2026-05-11T18:14:07.888128,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
377,2026-05-11T18:14:07.892206,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 4.53ms
378,2026-05-11T18:14:07.899484,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
379,2026-05-11T18:14:07.903677,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 5.15ms
380,2026-05-11T18:14:07.910017,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
381,2026-05-11T18:14:07.914982,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 5.13ms
382,2026-05-11T18:14:07.921395,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
383,2026-05-11T18:14:07.925557,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 4.59ms
384,2026-05-11T18:14:07.933945,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
385,2026-05-11T18:14:07.938252,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 5.07ms
386,2026-05-11T18:14:07.944963,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
387,2026-05-11T18:14:07.950350,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 5.94ms
388,2026-05-11T18:14:07.957636,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
389,2026-05-11T18:14:07.962169,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 5.59ms
390,2026-05-11T18:14:07.969475,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
391,2026-05-11T18:14:07.973750,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 4.78ms
392,2026-05-11T18:14:07.982067,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,CONSENT_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
393,2026-05-11T18:14:07.986862,D007,ACCESS_DATA,VITALS,Checkup,CONSENT_MODE,SUCCESS,Latency: 7.15ms
394,2026-05-11T18:14:08.002379,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
395,2026-05-11T18:14:08.008877,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
396,2026-05-11T18:14:08.016372,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
397,2026-05-11T18:14:08.022249,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
398,2026-05-11T18:14:08.028321,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
399,2026-05-11T18:14:08.035224,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
400,2026-05-11T18:14:08.041283,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
401,2026-05-11T18:14:08.047789,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
402,2026-05-11T18:14:08.053834,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
403,2026-05-11T18:14:08.059898,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
404,2026-05-11T18:14:08.067428,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
405,2026-05-11T18:14:08.073571,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
406,2026-05-11T18:14:08.081171,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
407,2026-05-11T18:14:08.087203,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
408,2026-05-11T18:14:08.093298,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
409,2026-05-11T18:14:08.100734,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
410,2026-05-11T18:14:08.106981,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
411,2026-05-11T18:14:08.113904,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
412,2026-05-11T18:14:08.120214,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
413,2026-05-11T18:14:08.126418,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
414,2026-05-11T18:14:08.133769,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
415,2026-05-11T18:14:08.140572,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
416,2026-05-11T18:14:08.147668,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
417,2026-05-11T18:14:08.158646,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
418,2026-05-11T18:14:08.165682,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
419,2026-05-11T18:14:08.172925,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
420,2026-05-11T18:14:08.179132,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
421,2026-05-11T18:14:08.186149,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
422,2026-05-11T18:14:08.192323,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
423,2026-05-11T18:14:08.199693,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
424,2026-05-11T18:14:08.206002,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
425,2026-05-11T18:14:08.212410,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
426,2026-05-11T18:14:08.219294,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
427,2026-05-11T18:14:08.225545,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
428,2026-05-11T18:14:08.232433,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
429,2026-05-11T18:14:08.239107,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
430,2026-05-11T18:14:08.245770,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
431,2026-05-11T18:14:08.252998,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
432,2026-05-11T18:14:08.259328,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
433,2026-05-11T18:14:08.266644,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
434,2026-05-11T18:14:08.274118,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
435,2026-05-11T18:14:08.280881,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
436,2026-05-11T18:14:08.287316,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
437,2026-05-11T18:14:08.293643,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
438,2026-05-11T18:14:08.301264,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
439,2026-05-11T18:14:08.307730,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
440,2026-05-11T18:14:08.315188,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
441,2026-05-11T18:14:08.321627,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
442,2026-05-11T18:14:08.328012,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
443,2026-05-11T18:14:08.335138,D007,ACCESS_DATA,VITALS,Checkup,LOGGING_ONLY_MODE,SUCCESS,Latency: 0.00ms
444,2026-05-11T18:14:08.353253,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
445,2026-05-11T18:14:08.357896,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 5.34ms
446,2026-05-11T18:14:08.366657,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
447,2026-05-11T18:14:08.370965,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 5.30ms
448,2026-05-11T18:14:08.378415,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
449,2026-05-11T18:14:08.383611,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 5.86ms
450,2026-05-11T18:14:08.390218,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
451,2026-05-11T18:14:08.394345,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 4.91ms
452,2026-05-11T18:14:08.401994,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
453,2026-05-11T18:14:08.406740,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 5.43ms
454,2026-05-11T18:14:08.414531,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
455,2026-05-11T18:14:08.419216,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 6.36ms
456,2026-05-11T18:14:08.426775,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
457,2026-05-11T18:14:08.432897,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 6.71ms
458,2026-05-11T18:14:08.442323,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
459,2026-05-11T18:14:08.447787,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 5.89ms
460,2026-05-11T18:14:08.457930,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
461,2026-05-11T18:14:08.463706,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 7.68ms
462,2026-05-11T18:14:08.472488,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
463,2026-05-11T18:14:08.478208,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 6.54ms
464,2026-05-11T18:14:08.488001,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
465,2026-05-11T18:14:08.492769,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 5.26ms
466,2026-05-11T18:14:08.501505,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
467,2026-05-11T18:14:08.506689,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 6.02ms
468,2026-05-11T18:14:08.515185,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
469,2026-05-11T18:14:08.520220,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 7.02ms
470,2026-05-11T18:14:08.528837,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
471,2026-05-11T18:14:08.534900,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 7.09ms
472,2026-05-11T18:14:08.542840,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
473,2026-05-11T18:14:08.548988,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 6.49ms
474,2026-05-11T18:14:08.557239,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
475,2026-05-11T18:14:08.562344,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 5.35ms
476,2026-05-11T18:14:08.571596,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
477,2026-05-11T18:14:08.576549,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 6.05ms
478,2026-05-11T18:14:08.584705,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
479,2026-05-11T18:14:08.589603,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 5.68ms
480,2026-05-11T18:14:08.598437,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
481,2026-05-11T18:14:08.603328,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 6.45ms
482,2026-05-11T18:14:08.612784,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
483,2026-05-11T18:14:08.618111,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 7.10ms
484,2026-05-11T18:14:08.624952,SYSTEM,VALIDATE_CONSENT,HEALTH_DATA,Routine Checkup,ZERO_TRUST_MODE,SUCCESS,Token 324f66be-0fd6-4036-8467-fc4f12df142a validated
485,2026-05-11T18:14:08.629626,D007,ACCESS_DATA,VITALS,Checkup,ZERO_TRUST_MODE,SUCCESS,Latency: 4.94ms
